type,longitude,latitude,NDVI,NDBI,BSI,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,distriver1,distriver2,bulk_density,slope,tri,ph,soc,clay,cec,lidar_elevation_value,label
ADE,-60.73263083,-3.851432338,0.2436792,-0.2872978,-0.205231573521832,26.83333397,8.366666794,84.51180267,37.9792366,32.09999847,22.20000076,9.899997711,26.45000076,27.0,27.36666679,26.45000076,2307,297,71,44.0124855,855,257,408,855,29391.44336,733027.8571,128.0,0.7052209973335266,5.833068777069643,41.0,97.0,30.3,17.2,246.0,0
ADE,-60.54465283,-3.664149586,0.29504666,-0.15120769,-0.1086337730429922,26.82916641,8.125,83.76289368,40.08274841,32.09999847,22.39999962,9.699998856,26.41666794,27.03333282,27.38333321,26.41666794,2256,295,60,46.99066925,858,234,383,858,31334.0298,740512.7033,133.0,0.3666931092739105,1.0540925533894598,43.0,167.0,37.4,17.7,554.0,0
ADE,-61.01459783,-3.80461165,0.23819438,-0.30713236,-0.1933663739957016,26.75416756,8.425000191,84.25,36.46033478,32.0,22.0,10.0,26.41666603,26.89999962,27.26666641,26.41666603,2424,304,85,41.00388336,874,293,442,874,19647.29949,703695.9906,128.0,1.0953465700149536,2.5385910352879693,41.0,137.0,25.6,19.5,386.0,0
ADE,-61.20257584,-3.476866834,0.34931085,-0.30964553,-0.2007212776919114,26.81666565,8.300000191,87.36842346,31.71846581,31.89999962,22.39999962,9.5,26.5,26.95000076,27.23333359,26.5,2539,336,76,47.06707764,992,276,423,992,11082.56419,666782.1563,126.0,0.8831279277801514,3.562493231529206,45.0,276.0,30.1,23.4,566.0,0
ADE,-61.01459783,-3.10230133,0.18399945,-0.14624192,-0.0943099539237913,26.69166756,8.100000381,85.26316071,35.72833633,31.79999924,22.29999924,9.5,26.38333321,26.83333397,27.18333435,26.38333321,2444,328,63,49.42185211,975,251,387,975,21117.50008,660957.088,128.0,1.165002465248108,4.848316495393641,44.0,134.0,29.9,19.6,489.0,0
ADE,-61.20257584,-3.195942706,0.25224417,-0.25881225,-0.1773911181859303,26.60416603,8.308333397,85.65293121,32.92265701,31.79999924,22.10000038,9.699998856,26.31666756,26.73333359,27.04999924,26.31666756,2581,344,72,48.64560699,1029,275,402,1029,36353.37614,651329.242,128.0,0.23223277926445,1.1967032904744093,43.0,150.0,34.4,15.1,397.0,0
ADE,-61.20257584,-2.680915138,0.17766842,-0.31529838,-0.1853411399667886,26.42499924,8.316666603,85.73882294,34.27827072,31.60000038,21.89999962,9.700000763,26.23333359,26.48333359,26.88333321,26.11666679,2517,319,86,42.71810532,928,308,414,547,24816.01154,609738.9058,133.0,0.4181480705738067,3.6548631563107343,44.0,106.0,30.4,13.1,414.0,0
ADE,-61.20257584,-2.39999101,0.24470863,-0.28086984,-0.1789025935731583,26.41250038,8.341667175,85.99655914,33.65094376,31.60000038,21.89999962,9.700000763,26.20000076,26.45000076,26.86666679,26.10000038,2527,324,101,39.02300644,914,345,429,583,12422.1246,582403.141,132.0,0.1160380765795707,1.8121673811444297,44.0,114.0,27.1,15.3,395.0,0
ADE,-61.20257584,-2.119066882,0.19041656,-0.11963536,-0.0677561940211701,26.55416679,8.158333778,85.87719727,34.99726486,31.60000038,22.10000038,9.5,26.35000038,26.56666565,27.01666641,26.18333435,2493,324,113,36.6528244,903,367,437,594,1411.258837,555481.6634,122.0,0.2592753171920776,3.675074535231372,44.0,200.0,32.1,15.0,403.0,0
ADE,-61.43754834,-2.072246194,0.32475248,-0.2524242,-0.1760757479589263,26.37083244,8.458333015,87.19930267,30.63406563,31.5,21.79999924,9.700000763,26.21666718,26.35000038,26.78333282,26.03333282,2617,342,123,34.98383713,941,413,518,662,16973.91775,537773.7892,130.0,0.2318714708089828,4.396968652757639,44.0,139.0,31.2,17.7,208.0,0
ADE,-61.24957034,-1.884963442,0.31344092,-0.267097,-0.1679130197292271,26.4375,8.274999619,85.30927277,34.18698502,31.60000038,21.89999962,9.700000763,26.23333359,26.41666603,26.89999962,26.06666565,2549,335,125,34.56814194,927,407,448,663,6950.539148,530284.6809,132.0,0.8201730847358704,3.0590888662079867,43.0,117.0,30.8,14.3,573.0,0
ADE,-61.53153734,-1.416756562,0.3586373,-0.25926688,-0.1888826338066345,26.44166565,8.350000381,86.97916412,31.75427628,31.5,21.89999962,9.600000381,26.31666565,26.61666679,26.86666679,26.04999924,2475,320,136,31.3425827,883,423,463,730,5752.207473,469669.6048,126.0,0.1159716472029686,1.4907119849998598,41.0,186.0,35.0,13.0,154.0,0
ADE,-61.48454284,-1.135832434,0.28974536,-0.2695402,-0.191668661718937,26.46666718,8.5,86.73468781,34.72838974,31.60000038,21.79999924,9.800001144,26.18333244,26.64999962,26.91666603,26.03333282,2527,339,145,31.62555695,918,456,462,787,34143.41352,444188.0461,128.0,0.1159362122416496,1.7638342073763935,41.0,231.0,34.1,15.3,154.0,0
ADE,-61.62552634,-0.901728994,0.39326718,-0.27758282,-0.214382285234041,26.44166756,8.600000381,86.0,35.08647537,31.70000076,21.70000076,10.0,26.13333321,26.88333321,26.88333321,25.98333359,2627,364,143,33.18417358,980,471,471,862,51557.67528,413808.0708,121.0,0.5185205936431885,1.5713484026367863,41.0,675.0,30.4,18.9,263.0,0
ADE,-61.67252084,-1.22947381,0.3105399,-0.29794306,-0.1868812280305717,26.39999962,8.566666603,86.53199005,32.61343002,31.60000038,21.70000076,9.899999619,26.11666679,26.56666565,26.81666565,25.98333359,2495,331,141,31.37750435,902,445,457,772,16310.83849,443763.5915,124.0,0.4180737733840942,1.3333333333333333,41.0,323.0,30.6,13.5,158.0,0
ADE,-61.76650984,-1.604039314,0.3339904,-0.28384155,-0.1779253903258618,26.39166641,8.599999428,87.75510406,31.46666145,31.5,21.70000076,9.799999237,26.28333282,26.53333282,26.81666565,26.0,2431,307,130,29.83033562,854,416,462,695,17672.77923,474452.8708,129.0,0.4637353420257568,1.0540925533894598,42.0,134.0,32.6,15.2,416.0,0
ADE,-61.76650984,-1.884963442,0.26183984,-0.30433226,-0.1867832535043249,26.41666603,8.5,87.62886047,29.49062729,31.5,21.79999924,9.700000763,26.26666641,26.61666679,26.81666565,26.04999924,2570,326,134,31.19178772,907,426,501,698,29638.60914,502152.292,131.0,0.3666378557682037,1.4989708403591306,42.0,142.0,34.7,14.4,465.0,0
ADE,-61.62552634,-2.072246194,0.3667411,-0.27361724,-0.2055345325049146,26.40833282,8.483333588,87.45703888,29.21965027,31.5,21.79999924,9.700000763,26.25,26.61666679,26.81666565,26.06666565,2635,344,128,34.11812592,945,421,522,674,25972.96927,527854.6225,132.0,0.4640387594699859,1.0540925533894598,44.0,115.0,31.6,14.8,110.0,0
ADE,-61.95448784,-1.978604818,0.32232225,-0.25211665,-0.1805984120930555,26.46249962,8.508333206,87.71476746,29.24232674,31.5,21.79999924,9.700000763,26.33333397,26.61666679,26.86666679,26.10000038,2559,321,133,30.06140327,899,431,515,680,52059.96797,502563.5342,130.0,0.1160053834319114,2.4993826398226737,42.0,596.0,35.4,17.9,192.0,0
ADE,-61.95448784,-1.744501378,0.37441045,-0.27765167,-0.1953484801964999,26.40416718,8.458333015,88.1076355,30.03469849,31.39999962,21.79999924,9.600000381,26.29999924,26.51666641,26.79999924,26.01666641,2469,307,130,29.38405991,863,417,481,703,35900.84858,478902.9986,130.0,0.5186610817909241,2.1829869671542728,41.0,216.0,33.7,15.2,122.0,0
ADE,-61.95448784,-1.510397938,0.33804348,-0.29407126,-0.2093597614453604,26.32083321,8.625,88.01020813,30.48533058,31.39999962,21.60000038,9.799999237,26.25,26.43333435,26.71666718,25.93333435,2352,293,123,29.04108238,814,404,440,703,11609.92586,455503.9665,129.0,0.1159362122416496,0.0,42.0,227.0,29.2,16.9,128.0,0
ADE,-62.14246584,-1.182653122,0.05067144,-0.17599118,-0.0972990250918969,26.37916565,8.358333588,87.98245239,32.57566071,31.29999924,21.79999924,9.5,26.08333397,26.46666718,26.78333282,25.95000076,2457,316,142,30.17932129,876,441,456,763,1827.319036,413511.0209,,,,,,34.0,20.6,158.0,0
ADE,-62.14246584,-0.99537037,0.21380928,-0.2847641,-0.1683340506451414,26.37916565,8.591667175,86.78451538,31.87033653,31.5,21.60000038,9.899999619,26.08333397,26.76666641,26.76666641,25.96666718,2661,358,148,32.50812912,986,481,481,876,16635.47569,394966.2591,122.0,0.1159537434577941,1.2862041003100948,40.0,172.0,35.2,18.1,152.0,0
ADE,-62.42443284,-0.99537037,0.16232528,-0.30546814,-0.1968182877963878,26.3125,8.841666222,88.41666412,30.16056442,31.39999962,21.39999962,10.0,26.04999924,26.64999962,26.64999962,25.91666603,2559,341,148,31.39678574,931,465,465,835,7918.19684,381305.9912,125.0,0.6243931651115417,1.852592444503668,41.0,748.0,29.2,17.4,153.0,0
ADE,-62.70639985,-1.042191058,0.16136906,-0.30576244,-0.1781567727123646,26.23333359,8.516666412,87.80067444,34.26721191,31.20000076,21.5,9.700000763,26.20000076,26.21666718,26.60000038,25.78333282,2406,314,135,31.61021614,869,429,442,758,6133.08115,374711.6016,121.0,1.04973304271698,0.9428090415820634,42.0,850.0,29.6,18.7,150.0,0
ADE,-62.56541634,-1.182653122,0.1187251,-0.3513716,-0.1902029674190531,26.17916679,8.808333397,88.97305298,30.4853611,31.20000076,21.29999924,9.900001526,25.91666603,26.16666603,26.5,25.78333282,2489,319,142,30.04802322,885,450,459,787,2948.477253,394736.1909,126.0,0.1159362122416496,0.5665577237326902,40.0,214.0,24.1,17.3,191.0,0
ADE,-62.28344934,-1.276294498,0.22198506,-0.19115734,-0.1399414829087276,26.34583282,8.441666603,87.93404388,32.9226532,31.29999924,21.70000076,9.599998474,26.04999924,26.41666603,26.73333359,25.89999962,2427,305,139,28.86607742,853,438,456,747,955.2805913,416251.7553,114.0,0.2319290339946746,9.081251885201135,44.0,297.0,29.5,19.7,174.0,0
ADE,-62.28344934,-1.604039314,0.2725275,-0.28974774,-0.1780404840742463,26.25,8.733333588,88.21549225,29.92414093,31.29999924,21.39999962,9.899999619,26.18333435,26.29999924,26.61666679,25.85000038,2503,306,143,26.68205643,860,448,489,739,31419.08111,449838.8879,131.0,0.1159816086292266,0.6666666666666666,41.0,246.0,26.6,13.4,653.0,0
ADE,-62.23645484,-1.884963442,0.21783179,-0.3085025,-0.1817562386558863,26.3125,8.658332825,87.45791626,27.88979149,31.39999962,21.5,9.899999619,26.21666718,26.41666603,26.68333244,25.95000076,2613,312,149,25.72889709,891,466,530,734,58359.57484,480834.0886,129.0,0.1159362122416496,0.9428090415820634,41.0,176.0,29.8,15.1,259.0,0
ADE,-62.47142734,-1.93178413,0.27394286,-0.29338053,-0.1723977386099102,26.26666641,8.666666031,88.43537903,27.08012009,31.29999924,21.5,9.799999237,26.20000076,26.35000038,26.60000038,25.89999962,2674,316,159,23.9445343,906,497,561,744,73455.5707,463657.6053,129.0,0.6559930443763733,2.0608041101101677,42.0,185.0,32.1,19.7,434.0,0
ADE,-62.75339435,-1.650860002,0.16836515,-0.32467815,-0.1757402717015888,26.22916603,8.741666794,87.41666412,27.75366211,31.29999924,21.29999924,10.0,26.16666603,26.26666641,26.56666756,25.86666679,2584,309,154,25.67223167,887,467,521,756,58299.17583,423366.8417,128.0,0.1159362122416496,2.9228769862146766,40.0,123.0,28.7,15.7,305.0,0
ADE,-63.12935035,-0.76126693,0.17028098,-0.2412,-0.1567876842018605,26.32083321,8.824999809,87.37623596,33.06044769,31.39999962,21.29999924,10.10000038,26.08333397,26.46666718,26.63333321,25.88333321,2367,316,132,32.35913467,867,425,436,638,7160.564877,331551.0809,119.0,0.624319314956665,2.216659704806677,44.0,726.0,27.0,18.9,331.0,0
ADE,-63.03536135,-0.480342802,0.16813989,-0.30464643,-0.1737801550049121,26.34166718,9.149999619,87.98077393,35.98189926,31.60000038,21.20000076,10.39999962,26.08333397,26.60000038,26.68333435,25.85000038,2472,348,139,34.65795135,928,432,442,725,18049.14908,303966.8047,127.0,0.7052019834518433,2.4393887111222203,42.0,916.0,22.8,15.0,133.0,0
ADE,-62.80038885,-0.433522114,0.23406054,-0.3331618,-0.2073972260402349,26.26250076,9.058333397,87.94499207,36.06340408,31.5,21.20000076,10.29999924,26.01666641,26.5,26.61666679,25.76666641,2514,356,135,35.10913467,948,421,445,739,33713.68243,307498.9235,124.0,0.2592457830905914,1.2862041003100948,42.0,339.0,27.1,14.8,126.0,0
ADE,-62.94137235,-0.29306005,0.29794827,-0.28308022,-0.1874463243769447,26.40833282,9.149999619,87.98075104,38.30698395,31.70000076,21.29999924,10.40000153,26.13333321,26.68333435,26.78333282,25.88333321,2495,360,131,36.04248047,940,408,439,757,40587.29204,287360.8661,124.0,1.7992264032363892,4.340449996583237,42.0,166.0,24.1,19.6,182.0,0
ADE,-63.50530635,-0.573984178,0.48945224,-0.3356604,-0.2548542020644476,26.26666641,9.083333969,88.18771362,34.72838974,31.5,21.20000076,10.29999924,26.0,26.46666718,26.60000038,25.79999924,2384,316,140,30.429636,853,449,457,677,3636.220617,303821.5444,120.0,0.1159420311450958,1.4229164972073156,41.0,247.0,24.9,18.0,112.0,0
ADE,-63.88126235,-0.199418674,0.21813603,-0.24902225,-0.1575120322247404,26.55833435,9.550000191,89.25233459,35.34462738,32.0,21.29999924,10.70000076,26.10000038,26.81666565,26.86666679,26.06666565,2633,358,144,32.8547287,979,463,498,824,8130.984537,259838.2145,123.0,0.1159362122416496,1.8257418583505536,42.0,613.0,26.0,17.2,78.0,0
ADE,-64.25721836,-4.506921971,0.29836893,-0.2856633,-0.1983959119443646,26.64583397,9.141666412,84.64505005,28.32107353,32.20000076,21.39999962,10.80000114,26.61666679,26.48333359,26.96666718,26.28333282,2305,288,85,38.82446671,818,286,491,409,73466.27089,512661.8838,127.0,0.46517413854599,1.7638342073763935,42.0,98.0,32.1,17.1,89.0,0
ADE,-63.97525135,-4.319639219,0.31126103,-0.30415484,-0.2031452441585132,26.70000076,9.066666603,85.53459167,26.54327393,32.20000076,21.60000038,10.60000038,26.68333244,26.56666756,26.98333359,26.35000038,2200,267,82,38.47327805,758,276,581,406,36922.97458,509666.9845,123.0,1.692011475563049,5.9066817155564495,42.0,222.0,29.3,17.4,115.0,0
ADE,-63.41131735,-4.225997843,0.46575493,-0.33550906,-0.2409611058585727,26.54583359,8.858333588,86.00324249,28.40120316,31.89999962,21.60000038,10.29999924,26.35000038,26.60000038,26.83333397,26.18333435,2217,267,86,36.24242401,753,290,574,452,2745.291867,536455.5678,129.0,2.1423146724700928,7.37530078901159,43.0,105.0,28.5,15.8,95.0,0
ADE,-63.41131735,-4.03871509,0.31711027,-0.24949583,-0.1720368518644364,26.59583282,8.808333397,86.35622406,29.95894051,31.89999962,21.70000076,10.19999886,26.39999962,26.63333321,26.91666794,26.21666718,2199,261,86,34.67455292,740,296,558,469,1379.795906,520081.1654,131.0,2.07715392112732,10.368518353145069,43.0,160.0,35.5,17.6,72.0,0
ADE,-63.55230085,-4.03871509,0.24798033,-0.3030638,-0.1934382955872505,26.47500038,8.949999809,86.89321136,27.67506218,31.79999924,21.5,10.29999924,26.29999924,26.5,26.78333282,26.11666679,2143,251,82,35.51560211,714,288,546,445,3464.396116,510386.6719,131.0,0.3667093515396118,2.024540795365444,41.0,113.0,27.2,16.3,86.0,0
ADE,-63.22333935,-3.945073714,0.24770455,-0.18174823,-0.072018987534007,26.54583359,8.725000381,87.25,30.78211021,31.70000076,21.70000076,10.0,26.35000038,26.56666756,26.88333321,26.16666603,2259,271,93,33.65603638,774,307,565,505,757.6971494,525590.9698,115.0,2.346886396408081,9.2135166407235,46.0,301.0,31.1,23.6,57.0,0
ADE,-63.03536135,-3.851432338,0.3125179,-0.27498144,-0.1810579894564624,26.60000038,8.800000191,87.12873077,28.44451523,31.79999924,21.70000076,10.09999847,26.43333435,26.60000038,26.91666603,26.25,2401,293,100,33.35253906,831,329,586,553,13581.23122,532072.3085,133.0,1.2334407567977903,3.046957600178227,41.0,243.0,25.6,18.5,120.0,0
ADE,-62.65940535,-3.991894402,0.33967608,-0.29148462,-0.2037704134782905,26.49166679,8.833333969,86.6013031,28.74918556,31.70000076,21.5,10.20000076,26.31666565,26.5,26.83333397,26.13333321,2550,319,100,36.51730347,902,329,628,557,8255.724416,572609.1824,129.0,0.5810718536376953,1.8121673811444297,41.0,103.0,24.6,18.2,112.0,0
ADE,-62.04847684,-3.617328898,0.26690254,-0.2667824,-0.1496497980228673,26.57083321,8.608333588,87.84012604,29.80682945,31.60000038,21.79999924,9.800001144,26.36666679,26.60000038,26.96666718,26.25,2758,343,101,39.23686218,985,343,659,578,23531.57308,597240.2056,128.0,0.2318714708089828,1.1331154474650236,40.0,157.0,27.2,15.0,101.0,0
ADE,-61.71951534,-3.57050821,0.20795627,-0.1610403,-0.1011029411764705,26.73749924,8.375,88.15789795,28.21388054,31.70000076,22.20000076,9.5,26.60000038,26.81666756,27.10000038,26.46666718,2667,333,97,40.24160385,958,323,634,548,24470.87327,623959.9661,126.0,0.8197698593139648,2.309401076758503,43.0,223.0,30.9,19.1,82.0,0
ADE,-61.53153734,-3.476866834,0.34810826,-0.29200006,-0.1954161528690766,26.72083282,8.241666794,87.67729187,30.26085854,31.70000076,22.29999924,9.400001526,26.46666718,26.83333206,27.10000038,26.46666718,2621,334,91,42.40335464,968,311,467,526,18343.29822,635657.5873,125.0,0.9845630526542664,4.747969026493664,43.0,182.0,26.4,17.6,51.0,0
ADE,-61.43754834,-3.710970274,0.27181113,-0.23812293,-0.1695372526491798,26.76250076,8.191666603,88.08242798,31.27044678,31.70000076,22.39999962,9.300001144,26.54999924,26.91666603,27.14999962,26.46666718,2571,314,100,38.13751221,901,331,489,893,4444.951307,658664.3904,128.0,0.6244929432868958,2.13148067702787,42.0,283.0,22.7,16.6,68.0,0
ADE,-61.62552634,-3.945073714,0.30517015,-0.26751605,-0.199312148123719,26.84583282,8.441666603,87.934021,28.6402607,31.89999962,22.29999924,9.600000381,26.63333321,26.96666718,27.20000076,26.58333397,2621,315,104,36.39367676,900,344,519,874,7378.72904,656713.075,125.0,1.2338887453079224,3.741657386773941,43.0,481.0,26.7,25.8,87.0,0
ADE,-62.14246584,-3.851432338,0.3478261,-0.24787141,-0.1749246961267231,26.71666718,8.449999809,88.02082825,28.31104851,31.70000076,22.10000038,9.600000381,26.63333321,26.78333282,27.06666565,26.41666603,2725,348,96,41.04962921,982,324,675,534,1524.84517,605067.1359,126.0,1.390963077545166,4.47213595499958,42.0,231.0,29.1,15.7,78.0,0
ADE,-61.86049884,-3.851432338,0.28592023,-0.29892403,-0.190726790125351,26.72916603,8.491666794,87.54296875,28.24070358,31.79999924,22.10000038,9.699998856,26.58333397,26.81666565,27.08333397,26.48333359,2709,338,103,39.38007736,960,336,671,546,6379.477105,629616.2846,127.0,0.367365151643753,6.795059933964729,43.0,344.0,31.2,22.6,53.0,0
ADE,-65.24410286,-4.413280595,0.2895848,-0.28088632,-0.187855485053441,26.46666718,9.149999619,84.72222137,27.98808098,32.0,21.20000076,10.79999924,26.43333435,26.5,26.81666565,26.13333321,2269,294,96,38.0864296,834,302,451,410,106173.9719,463108.3785,125.0,0.3284021615982055,1.4142135623730951,41.0,98.0,30.8,19.4,56.0,0
ADE,-65.15011386,-4.179177155,0.36995098,-0.31804878,-0.216109242034435,26.70000076,9.050000191,84.57942963,28.123106,32.20000076,21.5,10.70000076,26.63333321,26.73333359,27.04999924,26.36666679,2262,290,98,36.7093544,823,312,453,418,78372.50607,441073.5281,122.0,0.5926558971405029,2.096440251568113,42.0,102.0,25.5,18.9,99.0,0
ADE,-65.05612486,-3.851432338,0.4177458,-0.28837833,-0.2092303418718625,26.74583244,9.008333206,85.7936554,27.42414093,32.20000076,21.70000076,10.5,26.66666603,26.79999924,27.11666679,26.45000076,2447,299,112,32.66902924,851,359,502,486,42892.47856,409983.0884,117.0,3.627041339874268,13.449494001221344,42.0,115.0,34.5,18.8,60.0,0
ADE,-65.05612486,-3.57050821,0.309232,-0.30767536,-0.2114452232019494,26.61666679,9.050000191,87.0192337,26.8271637,32.0,21.60000038,10.39999962,26.54999924,26.64999962,26.96666718,26.31666565,2641,313,128,29.76905632,892,406,553,545,29791.19655,380851.645,120.0,0.41825732588768,1.3425606637325964,41.0,130.0,23.7,18.0,80.0,0
ADE,-64.91514136,-3.289584082,0.3146087,-0.27419084,-0.1908635387518708,26.64583397,9.024999619,87.62136078,26.1515007,32.0,21.70000076,10.29999924,26.56666565,26.71666718,27.0,26.35000038,2851,329,145,26.42458534,924,463,601,630,13909.73126,358766.1482,123.0,0.4787494540214538,1.1967032904744093,41.0,127.0,27.4,16.6,79.0,0
ADE,-65.10311936,-3.008659954,0.3142793,-0.27450293,-0.1788552865811067,26.63750076,9.041666031,87.78318024,26.63941956,32.0,21.70000076,10.29999924,26.5,26.66666603,26.98333359,26.31666756,3129,355,168,23.62790108,992,535,674,718,3324.214607,321504.1066,114.0,0.8208459615707397,3.651483716701108,42.0,158.0,28.9,20.1,129.0,0
ADE,-64.91514136,-2.727735826,0.22408755,-0.21371141,-0.1452826851651699,26.65416718,8.791666985,88.80471802,24.90510941,31.79999924,21.89999962,9.899999619,26.53333282,26.64999962,26.96666718,26.35000038,3360,370,191,21.7989521,1049,590,724,808,29217.26625,304000.836,119.0,0.934642255306244,2.6434171674156604,43.0,233.0,32.2,22.6,131.0,0
ADE,-64.86814686,-2.493632386,0.30411628,-0.2897067,-0.1820013862860369,26.60416603,9.058333397,89.68647766,24.90509987,31.79999924,21.70000076,10.09999847,26.48333359,26.54999924,26.89999962,26.28333282,3558,386,206,20.53373528,1108,649,765,899,47042.92894,285121.4804,117.0,0.2320913672447204,0.9558139185603154,43.0,335.0,27.8,21.7,120.0,0
ADE,-65.10311936,-2.306349634,0.1788581,-0.28538993,-0.1556498581852036,26.54583359,8.991666794,89.02641296,25.1774025,31.79999924,21.70000076,10.09999847,26.46666718,26.46666718,26.81666565,26.21666718,3825,412,229,19.43005943,1175,721,825,990,30633.27924,253184.7547,116.0,0.1160301268100738,1.9436506316151,44.0,197.0,33.3,24.8,97.0,0
ADE,-64.82115236,-2.306349634,0.24736309,-0.30605963,-0.1858013723283303,26.55833435,9.049999237,90.5,24.10521317,31.70000076,21.70000076,10.0,26.48333359,26.48333359,26.80000114,26.21666718,3513,382,209,19.97972488,1093,655,745,914,59314.69107,271602.285,115.0,0.2594078481197357,1.4142135623730951,43.0,167.0,27.0,21.0,88.0,0
ADE,-64.63317436,-2.493632386,0.24530232,-0.30132776,-0.1866882879724182,26.54583359,9.024999619,90.25,22.90875626,31.70000076,21.70000076,10.0,26.46666718,26.5,26.80000114,26.23333359,3308,364,190,21.30291939,1040,595,700,835,69466.41948,300962.5899,116.0,0.1640360951423645,0.4969039949995917,42.0,114.0,28.9,19.7,85.0,0
ADE,-64.53918536,-2.727735826,0.27567255,-0.32211292,-0.1960899953710873,26.72500038,8.833333015,89.22559357,24.35532379,31.89999962,22.0,9.899999619,26.60000038,26.73333359,27.01666641,26.39999962,3098,345,173,22.42463303,975,542,657,741,53501.94763,327853.6613,,,,,,36.7,20.6,99.0,0
ADE,-64.39820186,-2.961839266,0.19917062,-0.24953258,-0.1536225710114443,26.68333244,8.866666794,88.66667175,24.89371681,31.89999962,21.89999962,10.0,26.54999924,26.70000076,27.0,26.36666679,2854,321,146,24.97440147,916,476,599,670,43371.3588,358067.0944,108.0,2.628153085708618,8.945652092386823,43.0,291.0,29.3,21.5,92.0,0
ADE,-64.58617986,-2.961839266,0.29723868,-0.2587356,-0.172902618786263,26.77083397,8.858333588,88.58333588,24.53738213,32.0,22.0,10.0,26.63333321,26.81666565,27.08333397,26.46666718,2975,334,159,23.66489601,944,509,626,701,29399.75928,345808.9085,107.0,2.4595143795013428,6.860155129081385,42.0,434.0,30.9,24.4,98.0,0
ADE,-64.77415786,-3.008659954,0.2824247,-0.30641732,-0.1967359325347119,26.72500038,8.816666603,88.16666412,25.53963089,32.0,22.0,10.0,26.58333206,26.78333282,27.06666565,26.43333435,3040,343,162,23.69234467,961,517,642,711,13936.95095,338862.541,124.0,0.3482845723628998,1.8724777273725,41.0,122.0,29.9,23.4,76.0,0
ADE,-64.63317436,-3.242763394,0.32055977,-0.2731777,-0.1784573630303067,26.77499962,8.766666412,88.55219269,26.32836151,32.0,22.10000038,9.899999619,26.60000038,26.86666679,27.13333321,26.48333359,2768,314,141,26.19991112,886,450,579,620,4180.916103,369271.6131,121.0,0.4644792079925537,2.211083193570267,42.0,169.0,31.5,17.7,97.0,0
ADE,-64.30421286,-3.149122018,0.26819167,-0.2565714,-0.1705833379585946,26.72500038,8.883333206,89.73064423,23.20853424,31.89999962,22.0,9.899999619,26.58333206,26.76666641,27.0,26.43333435,2678,305,131,26.6607151,863,432,553,616,32559.10021,381008.0589,126.0,0.1640824228525161,0.684934889218808,40.0,314.0,30.4,16.1,132.0,0
ADE,-64.30421286,-3.476866834,0.36462817,-0.24930513,-0.1694572539402686,26.83749962,8.908332825,89.08335114,22.77608871,32.09999847,22.10000038,9.999998093,26.68333435,26.91666603,27.11666679,26.56666565,2452,284,112,29.8004303,799,374,504,532,11314.34592,410859.5602,127.0,0.8212189078330994,2.042752923427782,43.0,311.0,30.8,16.2,234.0,0
ADE,-64.25721836,-3.710970274,0.30461776,-0.3221376,-0.2105784024283753,26.55833244,9.033332825,87.70227051,26.00989723,31.89999962,21.60000038,10.29999924,26.51666641,26.63333321,26.86666679,26.23333359,2309,266,97,31.99479103,758,338,475,485,3591.789969,435570.0141,128.0,0.5804422497749329,1.6405358955813794,40.0,109.0,24.9,17.7,232.0,0
ADE,-64.49219086,-3.80461165,0.2673366,-0.3055009,-0.1870360890708983,26.56666756,9.033332825,86.85897827,26.57179642,32.0,21.60000038,10.39999962,26.5,26.64999962,26.89999962,26.25,2363,279,99,32.55319214,795,344,488,482,27336.52363,431329.3437,126.0,0.5911911129951477,1.5947444549342034,39.0,141.0,27.9,18.2,254.0,0
ADE,-64.72716336,-3.80461165,0.32864785,-0.26035237,-0.1745384022416091,26.625,9.033332825,86.03176117,27.83880806,32.09999847,21.60000038,10.49999809,26.56666565,26.70000076,26.98333359,26.28333282,2411,288,107,32.1776123,822,355,499,483,26263.00433,419463.2168,124.0,0.5923967957496643,2.131480677027917,40.0,104.0,26.4,18.5,186.0,0
ADE,-64.72716336,-3.57050821,0.29720968,-0.28111017,-0.199738651058327,26.65416718,8.991666794,86.45835114,26.92227173,32.09999847,21.70000076,10.39999771,26.58333206,26.73333359,27.01666641,26.35000038,2567,302,121,29.66737938,854,393,532,543,5145.205695,396092.0643,121.0,0.3666893243789673,1.3146843962443249,40.0,120.0,30.1,17.1,145.0,0
ADE,-64.49219086,-3.523687522,0.35209894,-0.30080816,-0.2098000993769827,26.625,9.0,87.37864685,26.06807327,32.0,21.70000076,10.29999924,26.54999924,26.70000076,26.96666718,26.31666756,2500,290,115,29.5633831,820,384,518,536,4309.211602,404150.4952,124.0,0.4923301637172699,1.9116278371206308,41.0,100.0,25.1,18.4,162.0,0
ADE,-53.02553278,-1.369935874,0.21254577,-0.24920721,-0.1641555249992686,26.17916679,8.908332825,82.48457336,59.13998032,32.09999847,21.29999924,10.79999924,25.79999924,27.0,27.0,25.53333282,1824,291,34,62.38881683,820,125,125,644,26477.17327,224266.079,128.0,1.7390084266662598,5.120763831912406,47.0,178.0,31.4,15.4,134.0,0
